Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Group,Chrome 61.0.3163.100,,2017-10-06 12:54:33,2017-10-06 12:55:06,32.894s,PASSED
,,,,,,
Test Cases/User Management/Add New Group/Add New Group,Chrome 61.0.3163.100,,2017-10-06 12:54:34,2017-10-06 12:55:06,32.297s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 12:54:35,2017-10-06 12:54:38,3.970s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 12:54:38,2017-10-06 12:54:47,8.221s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:54:47,2017-10-06 12:54:50,2.859s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:54:50,2017-10-06 12:54:50,0.365s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:54:50,2017-10-06 12:54:50,0.253s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:54:50,2017-10-06 12:54:53,2.298s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:54:53,2017-10-06 12:54:53,0.156s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:54:53,2017-10-06 12:54:53,0.800s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:54:53,2017-10-06 12:54:54,0.986s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-06 12:54:54,2017-10-06 12:54:56,1.191s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 12:54:56,2017-10-06 12:54:59,3.050s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:54:59,2017-10-06 12:54:59,0.317s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 12:54:59,2017-10-06 12:55:02,3.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:55:02,2017-10-06 12:55:02,0.362s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:55:02,2017-10-06 12:55:03,0.274s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:55:03,2017-10-06 12:55:03,0.165s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-06 12:55:03,2017-10-06 12:55:04,1.249s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-06 12:55:04,2017-10-06 12:55:06,1.753s,PASSED
