Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Group,Firefox 39.0,,2017-10-13 11:24:59,2017-10-13 11:25:31,31.418s,PASSED
,,,,,,
Test Cases/User Management/Group Module/Edit Group,Firefox 39.0,,2017-10-13 11:25:00,2017-10-13 11:25:30,30.086s,PASSED
callTestCase,Firefox 39.0,,2017-10-13 11:25:01,2017-10-13 11:25:21,20.469s,PASSED
click,Firefox 39.0,,2017-10-13 11:25:21,2017-10-13 11:25:21,0.169s,PASSED
click,Firefox 39.0,,2017-10-13 11:25:21,2017-10-13 11:25:22,0.688s,PASSED
click,Firefox 39.0,,2017-10-13 11:25:22,2017-10-13 11:25:23,1.143s,PASSED
maximizeWindow,Firefox 39.0,,2017-10-13 11:25:23,2017-10-13 11:25:23,0.149s,PASSED
delay,Firefox 39.0,,2017-10-13 11:25:23,2017-10-13 11:25:26,3.018s,PASSED
setText,Firefox 39.0,,2017-10-13 11:25:26,2017-10-13 11:25:27,0.252s,PASSED
delay,Firefox 39.0,,2017-10-13 11:25:27,2017-10-13 11:25:30,3.005s,PASSED
click,Firefox 39.0,,2017-10-13 11:25:30,2017-10-13 11:25:30,0.132s,PASSED
setText,Firefox 39.0,,2017-10-13 11:25:30,2017-10-13 11:25:30,0.003s,NOT_RUN
click,Firefox 39.0,,2017-10-13 11:25:30,2017-10-13 11:25:30,0.002s,NOT_RUN
verifyElementPresent,Firefox 39.0,,2017-10-13 11:25:30,2017-10-13 11:25:30,0.002s,NOT_RUN
closeBrowser,Firefox 39.0,,2017-10-13 11:25:30,2017-10-13 11:25:30,0.002s,NOT_RUN
